Row ID,Order ID,Customer ID,Product ID,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rate,Review,Summary
406,CA-2017-117457,KH-16510,TEC-AC-10000158,Consumer,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895,5,Worth every penny,Excellent cooler. Received it two days back. It makes my room very cool even in Mumbai. The delivery boys were also very polite. Prompt delivery
407,CA-2017-117457,KH-16510,TEC-CO-10004115,Consumer,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,1,Not recommended at all,"Not good ,Water leaking after one month return period"
408,CA-2017-117457,KH-16510,OFF-PA-10003724,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0,13.3035,4,Pretty good,Good produt
409,CA-2017-117457,KH-16510,FUR-TA-10002041,Consumer,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527,3,Just okay,Good
410,CA-2017-117457,KH-16510,OFF-PA-10002893,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0,4.6464,5,Terrific purchase,Affordable and best quality
411,CA-2017-117457,KH-16510,OFF-LA-10003766,Consumer,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,0,13.608,4,Good choice,Good
412,CA-2017-117457,KH-16510,OFF-PA-10001970,Consumer,Office Supplies,Paper,Xerox 1908,55.98,1,0,27.4302,5,Brilliant,Excellent
413,CA-2017-117457,KH-16510,FUR-BO-10001972,Consumer,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548,1,Hated it!,Not support after shell warranty
414,CA-2017-117457,KH-16510,FUR-CH-10003956,Consumer,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548,5,Classy product,Thanks ???
415,CA-2017-142636,KC-16675,OFF-PA-10000157,Corporate,Office Supplies,Paper,Xerox 191,139.86,7,0,65.7342,5,Worth every penny,"Good cooling, Minimum power consumption.... over all good"
416,CA-2017-142636,KC-16675,FUR-CH-10001891,Corporate,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744,4,Worth the money,Good product. But no instructions. It is very difficult to clean it. So I think it's better to give instructions to open and usage also.
417,CA-2017-122105,CJ-12010,OFF-AR-10004344,Consumer,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984,4,Value-for-money,Super
418,CA-2016-148796,PB-19150,FUR-CH-10004886,Consumer,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38,5,Highly recommended,Amazing purchase!
419,CA-2017-154816,VB-21745,OFF-PA-10003845,Corporate,Office Supplies,Paper,Xerox 1987,5.78,1,0,2.8322,3,Good,Ok
420,CA-2017-110478,SP-20860,OFF-AR-10001573,Corporate,Office Supplies,Art,American Pencil,9.32,4,0,2.7028,1,Very poor,"RH levels getting down at room, may be due to wooden cooling pads.entire human body getting sweat.local made is better than this.waste of money."
421,CA-2017-110478,SP-20860,OFF-EN-10000483,Corporate,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,7.015,1,Not recommended at all,"Send Damage product. Dont buy,"
422,CA-2014-142048,JE-15745,TEC-AC-10004114,Consumer,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662,5,Simply awesome,Great product
423,CA-2017-125388,MP-17965,FUR-FU-10004712,Corporate,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0,14.7056,5,Just wow!,"excellent cooler, excellent air flow, super cooling , almost silence function,Sturdy body,smart looking cooler.Thank to Maharaja White line and flipkart."
424,CA-2017-125388,MP-17965,OFF-ST-10000918,Corporate,Office Supplies,Storage,Crate-A-Files,32.7,3,0,8.502,4,Good quality product,It's just take lots of water...
425,CA-2017-155705,NF-18385,FUR-CH-10000015,Consumer,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.264,5,Worth every penny,very nice best cooler must buy
426,CA-2017-149160,JM-15265,FUR-FU-10003347,Corporate,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076,5,Just wow!,It's simply awesome all in one... Just go for it
427,CA-2017-149160,JM-15265,OFF-BI-10001543,Corporate,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,0,138.2016,4,Very Good,"Plastic body is weak, rest everything is good."
428,CA-2014-101476,SD-20485,TEC-MA-10000029,Home Office,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.0957,4,Worth the money,"Overall product is good , only problem is to move the cooler, it doesn't have wheels and also water inlet is provided in the bottom...nice product"
429,CA-2017-152275,KH-16630,OFF-AR-10000369,Corporate,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004,5,Terrific,Superb cooling
430,US-2016-123750,RB-19795,OFF-BI-10004584,Home Office,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508,5,Must buy!,One of the best best product.
431,US-2016-123750,RB-19795,TEC-AC-10004659,Home Office,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,5,Terrific purchase,Good cooling
432,US-2016-123750,RB-19795,TEC-AC-10004659,Home Office,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425,5,Super!,I am so happy for this purchase. quality of Product is very good.
433,US-2016-123750,RB-19795,OFF-ST-10000617,Home Office,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748,5,Excellent,Nice product
434,CA-2016-127369,DB-13060,OFF-ST-10003306,Consumer,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.147,4,Really Nice,Nice
435,US-2014-150574,MK-18160,OFF-BI-10000773,Consumer,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892,5,Mind-blowing purchase,Built solid. Cooling super effective. It has water indicator. Fan is very sturdy as well. Have been using it since few days. Overall quite satisfied untill now. Proper desert cooler. Powerful.
436,US-2014-150574,MK-18160,TEC-AC-10002600,Consumer,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585,5,Simply awesome,Very nice products
437,CA-2016-147375,PO-19180,TEC-MA-10002937,Home Office,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991,5,Wonderful,Size too big guuz so much bigger than expected it can occupy 2man sitting place
438,CA-2016-147375,PO-19180,OFF-PA-10001970,Home Office,Office Supplies,Paper,Xerox 1908,313.488,7,0.2,113.6394,5,Just wow!,It's too good boss I am very happy.i was purchased in 6434rs in 31may.i recomded this product in air cooler but it's too large so pls saw the image than purchased.
439,CA-2017-130043,BB-11545,OFF-PA-10002230,Corporate,Office Supplies,Paper,Xerox 1897,31.872,8,0.2,11.5536,1,Don't waste your money,Fan speed is maximum 3 hours.then slow action speed.customer care support bad..not responce..dont buy...u think buy other brands...
440,CA-2017-157252,CV-12805,FUR-CH-10003396,Corporate,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094,5,Wonderful,Good
441,CA-2016-115756,PK-19075,FUR-FU-10000246,Consumer,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0,3.666,5,Great product,Very good
442,CA-2016-115756,PK-19075,OFF-ST-10000060,Consumer,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0,23.3928,5,Brilliant,Perfact
443,CA-2016-115756,PK-19075,OFF-ST-10003058,Consumer,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755,5,Excellent,Nice cooler
444,CA-2016-115756,PK-19075,OFF-PA-10002222,Consumer,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256,5,Terrific purchase,Very nice cooler after using for constant seven days ....today I'm writing it....it's worth the money ...
445,CA-2016-115756,PK-19075,FUR-CH-10002372,Consumer,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0,29.1528,4,Worth the money,Nice cooler at this price.
446,CA-2016-115756,PK-19075,OFF-LA-10001317,Consumer,Office Supplies,Labels,Avery 520,22.05,7,0,10.584,3,Just okay,Good but not exact what I expect
447,CA-2017-154214,TB-21595,FUR-FU-10000206,Consumer,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0,1.3677,2,Bad quality,Too big
448,CA-2016-166674,RB-19360,OFF-AR-10000588,Consumer,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,5,Brilliant,"Nice product, big size,worth of money ,fast delivery"
449,CA-2016-166674,RB-19360,OFF-ST-10001469,Consumer,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164,3,Good,It's ok
450,CA-2016-166674,RB-19360,OFF-AR-10001953,Consumer,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0,71.2476,4,Worth the money,Worth it
451,CA-2016-166674,RB-19360,OFF-AR-10003156,Consumer,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0,7.9248,4,Value-for-money,Nice cooler
452,CA-2016-166674,RB-19360,OFF-AR-10004974,Consumer,Office Supplies,Art,Newell 342,9.84,3,0,2.8536,5,Perfect product!,V good cooler
453,CA-2016-166674,RB-19360,TEC-PH-10002365,Consumer,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0,9.1312,5,Perfect product!,I love it
454,CA-2017-147277,EB-13705,FUR-TA-10001539,Corporate,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304,4,Value-for-money,Very fast delivery thank you
455,CA-2017-147277,EB-13705,OFF-ST-10000142,Corporate,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408,5,Best in the market!,Good
456,CA-2016-100153,KH-16630,TEC-AC-10001772,Corporate,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132,5,Simply awesome,Good item.
457,US-2014-110674,SC-20095,FUR-CH-10000225,Consumer,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294,5,Just wow!,It Is working well and cost I think is some high.. But product is so good..
458,US-2016-157945,NF-18385,FUR-CH-10002331,Consumer,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146,3,Good,Good one
459,US-2016-157945,NF-18385,OFF-EN-10001415,Consumer,Office Supplies,Envelopes,Staple envelope,8.928,2,0.2,3.348,5,Worth every penny,Awesome Product by Maharaja Whiteline
460,CA-2015-109638,JH-15985,OFF-AP-10002472,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,0,36.372,5,Great product,Very good product
461,CA-2015-109638,JH-15985,TEC-AC-10004571,Consumer,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0,377.9622,5,Highly recommended,I loved this item ... worth the 7500 rupees . It's too big than whatever we expected .!!!
462,CA-2015-109638,JH-15985,OFF-BI-10001098,Consumer,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,4,Nice product,Product is good. Not got suitable stand
463,CA-2016-109869,TN-21040,FUR-FU-10000023,Home Office,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068,5,Just wow!,Nice cooler
464,CA-2016-109869,TN-21040,FUR-TA-10001889,Home Office,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,-814.4832,5,Mind-blowing purchase,Good
465,CA-2016-109869,TN-21040,OFF-BI-10000315,Home Office,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,0.7,-20.889,5,Excellent,Best in my room
466,CA-2016-109869,TN-21040,OFF-SU-10003505,Home Office,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,5,Highly recommended,Nice.. super..
467,CA-2016-109869,TN-21040,OFF-AP-10002578,Home Office,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272,2,0.2,5.8704,5,Brilliant,Good cooler
468,US-2015-101399,JS-15940,FUR-FU-10002918,Home Office,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614,5,Worth every penny,"Very nice, recommended"
469,CA-2017-154907,DS-13180,FUR-BO-10002824,Corporate,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2,0.32,-36.2352,3,Utterly Disappointed,item is vry bad ...i hate flipcart item. this watch is
470,US-2016-100419,CC-12670,OFF-BI-10002194,Consumer,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002,5,Brilliant,good product.....buying worst
471,CA-2015-154144,MH-17785,OFF-PA-10004071,Corporate,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304,5,Classy product,"It's very powerful, and best working.I like it but size is issue.Very big sizes"
472,CA-2014-144666,JP-15520,OFF-ST-10002743,Consumer,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092,4,Very Good,Working properly.like this cooler.
473,CA-2014-144666,JP-15520,FUR-BO-10001601,Consumer,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784,5,Best in the market!,Nice product superb cooling and supersilent
474,CA-2014-144666,JP-15520,TEC-PH-10002680,Consumer,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,4,Delightful,Overall product is very nice only drawback is it is large in size.
475,CA-2014-144666,JP-15520,OFF-ST-10001321,Consumer,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,5,Must buy!,Super
476,CA-2014-144666,JP-15520,OFF-PA-10001509,Consumer,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0,28.819,5,Must buy!,"Very good cooler, feeling like AC in summer."
477,CA-2014-144666,JP-15520,OFF-PA-10003465,Consumer,Office Supplies,Paper,Xerox 1912,94.85,5,0,45.528,2,Expected a better product,It is suitable for 1 man only
478,CA-2016-103891,KH-16690,TEC-PH-10000149,Corporate,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182,5,Excellent,I love it
479,CA-2016-152632,JE-15475,FUR-FU-10002671,Consumer,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296,5,Just wow!,Please take care of size before purchasing otherwise product is great. I buy it in 8000 with 2 years of extended warranty.
480,CA-2016-100790,JG-15805,OFF-AR-10003045,Corporate,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615,4,Good quality product,Its work awesome luv it...
481,CA-2016-100790,JG-15805,OFF-ST-10000689,Corporate,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,5,Must buy!,Good product as expected. Cooling room more than expected. Thanks to flipkart for fast delivery and genuine product.
482,CA-2014-134677,XP-21865,TEC-AC-10001445,Consumer,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089,5,Classy product,Worthy.....
483,CA-2014-127691,EM-14065,OFF-AR-10002053,Consumer,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0,1.6688,5,Excellent,Good
484,CA-2014-127691,EM-14065,TEC-AC-10002567,Consumer,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,4,Worth the money,Good delivery.. Value for money.. Best cooler ever..
485,CA-2017-140963,MT-18070,OFF-LA-10003923,Home Office,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8,4,Nice product,Built quality is very good. There is no light indicator in this cooler.
486,CA-2017-140963,MT-18070,FUR-BO-10001337,Home Office,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,5,Awesome,God quality
487,CA-2017-140963,MT-18070,TEC-PH-10001924,Home Office,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975,5,Terrific purchase,Good
488,CA-2014-154627,SA-20830,TEC-PH-10001363,Consumer,Technology,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994,4,Wonderful,You can also buy without any hesitation ???
489,CA-2014-133753,CW-11905,TEC-PH-10000376,Home Office,Technology,Phones,Square Credit Card Reader,7.992,1,0.2,0.5994,5,Awesome,Nice product ....working is good????
490,CA-2014-133753,CW-11905,TEC-AC-10000303,Home Office,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,0.2,10.3974,4,Nice product,Very good product
491,CA-2014-133753,CW-11905,OFF-AR-10001953,Home Office,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572,5,Must buy!,Nice product value for money
492,CA-2014-113362,AJ-10960,OFF-ST-10001809,Consumer,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.983,5,Worth every penny,Very nice cooler.??? Gives cool air even without any water. Thoughtfully made by the brand maharaja whiteline!!???? Well done maharaja whiteline.??? And good job by flipkart for delivering such a big appliance without any damage!! ???
493,CA-2014-113362,AJ-10960,OFF-EN-10003845,Consumer,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0,5.0922,4,Good quality product,Very good air cooler
494,CA-2016-169166,SS-20590,TEC-AC-10000991,Consumer,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572,5,Wonderful,Good product
495,US-2016-120929,RO-19780,FUR-TA-10001857,Consumer,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941,3,Just okay,Very good product
496,CA-2015-134782,MD-17350,OFF-EN-10001434,Consumer,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.6558,5,Super!,Very nice
497,CA-2016-126158,SC-20095,OFF-BI-10002498,Consumer,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,4,Good choice,Very good item very nice thank you Flipkart
498,CA-2016-126158,SC-20095,FUR-FU-10004864,Consumer,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432,5,Fabulous!,"Great deal, perfect cooling"
499,CA-2016-126158,SC-20095,FUR-CH-10002602,Consumer,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,2,Moderate,Room is not cooling.. cooler is throughing only normal air.
